5,543,335,752,467,car, 
6,421,277,629,405,car, 
7,1206,216,1382,336,car, 
8,1001,175,1195,304,car, 
9,680,94,846,191,car, 
10,693,195,878,310,car, 
11,1065,78,1232,170,car, 
12,431,168,637,279,car, 
13,127,248,359,377,car, 
14,904,136,1054,233,car, 
15,889,41,1039,128,car, 
16,1321,100,1381,180,car, 
17,1241,25,1380,111,car, 
18,271,720,519,797,car, 
19,0,572,114,691,motorcycle, 
20,1351,272,1381,359,car, 
21,0,567,127,691,car, 
22,1348,272,1381,358,car, 
0,721,523,958,682,car, 
1,317,508,619,706,car, 
